,Unnamed: 0_x,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
17927,18643,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,scared,2020-09-08 19:01:57,photo,education,negative,15
17928,18644,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,peeking,2020-08-04 01:49:16,photo,education,neutral,35
17929,18645,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,adore,2021-01-21 23:53:01,photo,education,positive,72
17930,18646,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,indifferent,2020-07-24 00:55:07,photo,education,neutral,20
17931,18647,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,intrigued,2020-07-26 04:49:33,photo,education,positive,45
17932,18648,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,peeking,2021-03-24 09:22:00,photo,education,neutral,35
17933,18649,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,indifferent,2020-10-06 01:14:44,photo,education,neutral,20
17934,18650,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,peeking,2020-12-15 01:47:21,photo,education,neutral,35
17935,18651,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,super love,2021-01-27 18:27:07,photo,education,positive,75
17936,18652,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,interested,2020-07-09 09:10:14,photo,education,positive,30
17937,18653,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,scared,2021-03-28 22:45:44,photo,education,negative,15
17938,18654,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,love,2021-04-13 02:45:37,photo,education,positive,65
17939,18655,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,worried,2020-11-01 00:05:07,photo,education,negative,12
17940,18656,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,interested,2020-10-11 21:43:08,photo,education,positive,30
17941,18657,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,disgust,2020-12-02 08:31:47,photo,education,negative,0
17942,18658,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,want,2020-08-31 13:12:41,photo,education,positive,70
17943,18659,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,interested,2020-11-06 12:48:10,photo,education,positive,30
17944,18660,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,peeking,2020-07-29 09:49:14,photo,education,neutral,35
17945,18661,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,want,2020-07-09 15:00:48,photo,education,positive,70
17946,18662,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,cherish,2020-09-23 16:59:45,photo,education,positive,70
17947,18663,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,love,2021-02-06 01:11:15,photo,education,positive,65
17948,18664,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,2020-09-20 23:46:52,photo,education,negative,5
17949,18665,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,like,2020-11-09 21:07:28,photo,education,positive,50
17950,18666,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,hate,2020-08-27 22:28:58,photo,education,negative,5
17951,18667,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,want,2020-12-12 10:34:55,photo,education,positive,70
17952,18669,c582f515-4d90-4ae6-9ab7-059fdbd7956c,indifferent,2021-05-30 07:44:26,audio,technology,neutral,20
17953,18670,c582f515-4d90-4ae6-9ab7-059fdbd7956c,adore,2020-11-25 18:16:26,audio,technology,positive,72
17954,18671,c582f515-4d90-4ae6-9ab7-059fdbd7956c,cherish,2021-04-14 02:48:00,audio,technology,positive,70
17955,18672,c582f515-4d90-4ae6-9ab7-059fdbd7956c,worried,2020-08-31 08:37:38,audio,technology,negative,12
17956,18673,c582f515-4d90-4ae6-9ab7-059fdbd7956c,want,2021-05-16 18:19:46,audio,technology,positive,70
17957,18674,c582f515-4d90-4ae6-9ab7-059fdbd7956c,scared,2020-07-21 15:08:08,audio,technology,negative,15
17958,18675,c582f515-4d90-4ae6-9ab7-059fdbd7956c,interested,2021-02-19 14:07:53,audio,technology,positive,30
17959,18676,c582f515-4d90-4ae6-9ab7-059fdbd7956c,cherish,2020-08-20 03:46:16,audio,technology,positive,70
17960,18677,c582f515-4d90-4ae6-9ab7-059fdbd7956c,super love,2021-05-21 05:26:30,audio,technology,positive,75
17961,18678,c582f515-4d90-4ae6-9ab7-059fdbd7956c,intrigued,2021-05-07 21:51:48,audio,technology,positive,45
17962,18679,c582f515-4d90-4ae6-9ab7-059fdbd7956c,indifferent,2020-06-21 18:45:02,audio,technology,neutral,20
17963,18680,c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,2020-09-19 23:47:06,audio,technology,negative,10
17964,18681,c582f515-4d90-4ae6-9ab7-059fdbd7956c,adore,2020-08-11 06:28:04,audio,technology,positive,72
17965,18682,c582f515-4d90-4ae6-9ab7-059fdbd7956c,want,2021-01-20 00:46:40,audio,technology,positive,70
17966,18683,c582f515-4d90-4ae6-9ab7-059fdbd7956c,indifferent,2020-10-23 00:54:42,audio,technology,neutral,20
17967,18684,c582f515-4d90-4ae6-9ab7-059fdbd7956c,scared,2021-02-20 11:14:08,audio,technology,negative,15
17968,18685,c582f515-4d90-4ae6-9ab7-059fdbd7956c,heart,2021-05-05 15:03:01,audio,technology,positive,60
17969,18686,c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,2020-08-16 06:30:14,audio,technology,negative,10
17970,18687,c582f515-4d90-4ae6-9ab7-059fdbd7956c,love,2020-11-22 14:30:46,audio,technology,positive,65
17971,18688,c582f515-4d90-4ae6-9ab7-059fdbd7956c,interested,2021-02-13 00:45:11,audio,technology,positive,30
17972,18689,c582f515-4d90-4ae6-9ab7-059fdbd7956c,peeking,2021-04-11 08:34:09,audio,technology,neutral,35
17973,18690,c582f515-4d90-4ae6-9ab7-059fdbd7956c,worried,2020-06-27 20:44:21,audio,technology,negative,12
17974,18691,c582f515-4d90-4ae6-9ab7-059fdbd7956c,super love,2020-11-09 02:45:46,audio,technology,positive,75
17975,18692,c582f515-4d90-4ae6-9ab7-059fdbd7956c,like,2020-11-05 18:45:12,audio,technology,positive,50
17976,18693,c582f515-4d90-4ae6-9ab7-059fdbd7956c,want,2021-04-22 09:33:52,audio,technology,positive,70
17977,18695,6082eb46-c239-40f5-bfcd-fb72b823ee71,super love,2020-08-03 23:51:00,video,healthy eating,positive,75
17978,18696,6082eb46-c239-40f5-bfcd-fb72b823ee71,worried,2021-01-10 18:21:00,video,healthy eating,negative,12
17979,18698,59523d44-6113-46a5-a85b-38de2ce7bfa1,scared,2020-11-15 17:32:06,photo,travel,negative,15
17980,18699,59523d44-6113-46a5-a85b-38de2ce7bfa1,love,2021-04-20 19:17:20,photo,travel,positive,65
17981,18700,59523d44-6113-46a5-a85b-38de2ce7bfa1,disgust,2021-02-21 09:00:22,photo,travel,negative,0
17982,18701,59523d44-6113-46a5-a85b-38de2ce7bfa1,want,2021-02-18 15:11:27,photo,travel,positive,70
17983,18702,59523d44-6113-46a5-a85b-38de2ce7bfa1,peeking,2021-02-10 02:04:32,photo,travel,neutral,35
17984,18703,59523d44-6113-46a5-a85b-38de2ce7bfa1,scared,2020-09-10 02:17:11,photo,travel,negative,15
17985,18704,59523d44-6113-46a5-a85b-38de2ce7bfa1,disgust,2020-11-18 03:15:15,photo,travel,negative,0
17986,18705,59523d44-6113-46a5-a85b-38de2ce7bfa1,indifferent,2021-02-20 03:31:15,photo,travel,neutral,20
17987,18706,59523d44-6113-46a5-a85b-38de2ce7bfa1,like,2020-07-19 02:59:02,photo,travel,positive,50
17988,18707,59523d44-6113-46a5-a85b-38de2ce7bfa1,dislike,2020-08-16 12:30:51,photo,travel,negative,10
17989,18708,59523d44-6113-46a5-a85b-38de2ce7bfa1,hate,2021-05-26 09:57:47,photo,travel,negative,5
17990,18709,59523d44-6113-46a5-a85b-38de2ce7bfa1,love,2021-04-17 02:13:05,photo,travel,positive,65
17991,18710,59523d44-6113-46a5-a85b-38de2ce7bfa1,hate,2020-08-01 00:07:29,photo,travel,negative,5
17992,18712,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2020-10-11 16:23:44,GIF,science,neutral,35
17993,18713,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,scared,2021-03-15 04:13:38,GIF,science,negative,15
17994,18714,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-06-27 06:36:09,GIF,science,positive,65
17995,18715,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-06-01 23:05:48,GIF,science,positive,30
17996,18716,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,dislike,2021-03-13 16:38:07,GIF,science,negative,10
17997,18717,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,heart,2020-09-03 20:59:32,GIF,science,positive,60
17998,18718,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,disgust,2021-03-30 10:52:59,GIF,science,negative,0
17999,18719,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,adore,2021-03-15 13:37:53,GIF,science,positive,72
18000,18720,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,like,2021-03-06 14:50:53,GIF,science,positive,50
18001,18721,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,super love,2020-09-11 18:07:07,GIF,science,positive,75
18002,18722,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-10-03 14:31:37,GIF,science,positive,65
18003,18723,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2021-05-07 08:23:13,GIF,science,neutral,35
18004,18724,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-12-19 06:25:22,GIF,science,positive,65
18005,18725,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2021-02-04 03:41:33,GIF,science,positive,45
18006,18726,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,peeking,2021-05-31 18:08:54,GIF,science,neutral,35
18007,18727,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,hate,2021-02-21 16:36:17,GIF,science,negative,5
18008,18728,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,indifferent,2020-08-05 10:25:08,GIF,science,neutral,20
18009,18729,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,disgust,2020-09-13 21:38:23,GIF,science,negative,0
18010,18730,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,2020-12-19 04:26:37,GIF,science,positive,70
18011,18731,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,2020-12-04 23:09:37,GIF,science,negative,12
18012,18732,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-12-21 09:58:36,GIF,science,positive,65
18013,18733,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,heart,2020-10-24 12:13:31,GIF,science,positive,60
18014,18734,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2020-07-17 06:20:33,GIF,science,positive,30
18015,18735,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,2021-06-06 01:21:21,GIF,science,positive,70
18016,18736,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2020-06-29 13:40:55,GIF,science,positive,45
18017,18737,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,worried,2021-04-16 16:26:34,GIF,science,negative,12
18018,18738,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2020-11-07 08:52:08,GIF,science,positive,65
18019,18739,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,adore,2020-08-23 19:55:26,GIF,science,positive,72
18020,18740,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-05-17 03:42:27,GIF,science,positive,30
18021,18741,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,like,2020-11-13 20:08:49,GIF,science,positive,50
18022,18742,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,intrigued,2020-09-07 13:58:56,GIF,science,positive,45
18023,18743,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,love,2021-05-10 17:41:21,GIF,science,positive,65
18024,18744,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2021-03-22 23:25:43,GIF,science,positive,30
18025,18745,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,interested,2020-07-18 17:12:02,GIF,science,positive,30
18026,18747,9c066976-30e0-405e-9973-5c4342271a70,scared,2021-01-03 00:59:04,audio,tennis,negative,15
18027,18748,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2021-04-28 19:11:31,audio,tennis,positive,45
18028,18749,9c066976-30e0-405e-9973-5c4342271a70,heart,2021-03-11 14:30:25,audio,tennis,positive,60
18029,18750,9c066976-30e0-405e-9973-5c4342271a70,adore,2021-02-28 09:59:27,audio,tennis,positive,72
18030,18751,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2020-08-16 15:32:29,audio,tennis,positive,45
18031,18752,9c066976-30e0-405e-9973-5c4342271a70,peeking,2020-07-20 15:42:59,audio,tennis,neutral,35
18032,18753,9c066976-30e0-405e-9973-5c4342271a70,hate,2020-09-25 01:10:06,audio,tennis,negative,5
18033,18754,9c066976-30e0-405e-9973-5c4342271a70,worried,2020-07-12 11:45:48,audio,tennis,negative,12
18034,18755,9c066976-30e0-405e-9973-5c4342271a70,scared,2020-08-02 17:23:37,audio,tennis,negative,15
18035,18756,9c066976-30e0-405e-9973-5c4342271a70,peeking,2020-12-29 06:42:31,audio,tennis,neutral,35
18036,18757,9c066976-30e0-405e-9973-5c4342271a70,love,2020-07-13 23:21:36,audio,tennis,positive,65
18037,18758,9c066976-30e0-405e-9973-5c4342271a70,intrigued,2020-12-27 14:45:53,audio,tennis,positive,45
18038,18759,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-10-25 03:09:22,audio,tennis,negative,0
18039,18760,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-09-14 17:54:45,audio,tennis,negative,0
18040,18761,9c066976-30e0-405e-9973-5c4342271a70,super love,2020-08-23 01:01:08,audio,tennis,positive,75
18041,18762,9c066976-30e0-405e-9973-5c4342271a70,adore,2020-06-25 22:13:54,audio,tennis,positive,72
18042,18763,9c066976-30e0-405e-9973-5c4342271a70,like,2021-01-24 11:56:18,audio,tennis,positive,50
18043,18764,9c066976-30e0-405e-9973-5c4342271a70,disgust,2021-01-02 12:16:12,audio,tennis,negative,0
18044,18765,9c066976-30e0-405e-9973-5c4342271a70,disgust,2020-08-28 23:56:47,audio,tennis,negative,0
18045,18766,9c066976-30e0-405e-9973-5c4342271a70,dislike,2021-05-17 09:04:58,audio,tennis,negative,10
18046,18767,9c066976-30e0-405e-9973-5c4342271a70,dislike,2020-08-03 10:26:26,audio,tennis,negative,10
18047,18769,1934a201-0590-41af-bf40-5ddd6254d744,hate,2020-10-31 06:04:24,photo,education,negative,5
18048,18770,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-07-17 09:38:19,photo,education,positive,70
18049,18771,1934a201-0590-41af-bf40-5ddd6254d744,super love,2021-01-30 18:27:14,photo,education,positive,75
18050,18772,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2021-04-25 14:24:19,photo,education,negative,0
18051,18773,1934a201-0590-41af-bf40-5ddd6254d744,dislike,2021-03-26 08:20:49,photo,education,negative,10
18052,18774,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2020-12-05 23:54:32,photo,education,negative,0
18053,18775,1934a201-0590-41af-bf40-5ddd6254d744,heart,2021-04-07 02:49:49,photo,education,positive,60
18054,18776,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-05-04 01:06:10,photo,education,positive,70
18055,18777,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-09-04 16:49:58,photo,education,positive,50
18056,18778,1934a201-0590-41af-bf40-5ddd6254d744,super love,2020-10-31 09:47:48,photo,education,positive,75
18057,18779,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-07-18 00:48:44,photo,education,positive,70
18058,18780,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-12-07 18:26:41,photo,education,positive,70
18059,18781,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-01-02 02:15:00,photo,education,positive,70
18060,18782,1934a201-0590-41af-bf40-5ddd6254d744,heart,2021-05-02 19:21:26,photo,education,positive,60
18061,18783,1934a201-0590-41af-bf40-5ddd6254d744,peeking,2021-02-23 15:48:10,photo,education,neutral,35
18062,18784,1934a201-0590-41af-bf40-5ddd6254d744,worried,2020-12-21 10:33:32,photo,education,negative,12
18063,18785,1934a201-0590-41af-bf40-5ddd6254d744,indifferent,2020-09-27 14:59:32,photo,education,neutral,20
18064,18786,1934a201-0590-41af-bf40-5ddd6254d744,worried,2021-06-10 13:41:21,photo,education,negative,12
18065,18787,1934a201-0590-41af-bf40-5ddd6254d744,heart,2020-06-18 15:57:31,photo,education,positive,60
18066,18788,1934a201-0590-41af-bf40-5ddd6254d744,hate,2021-03-22 03:05:29,photo,education,negative,5
18067,18789,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-10-25 05:47:33,photo,education,positive,70
18068,18790,1934a201-0590-41af-bf40-5ddd6254d744,super love,2020-09-21 19:24:26,photo,education,positive,75
18069,18791,1934a201-0590-41af-bf40-5ddd6254d744,interested,2020-09-15 17:25:45,photo,education,positive,30
18070,18792,1934a201-0590-41af-bf40-5ddd6254d744,like,2021-04-13 18:22:10,photo,education,positive,50
18071,18793,1934a201-0590-41af-bf40-5ddd6254d744,peeking,2020-08-22 04:13:41,photo,education,neutral,35
18072,18794,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-12-09 17:54:11,photo,education,positive,50
18073,18795,1934a201-0590-41af-bf40-5ddd6254d744,dislike,2021-05-02 14:00:45,photo,education,negative,10
18074,18796,1934a201-0590-41af-bf40-5ddd6254d744,want,2020-10-29 13:56:47,photo,education,positive,70
18075,18797,1934a201-0590-41af-bf40-5ddd6254d744,cherish,2021-01-10 02:17:49,photo,education,positive,70
18076,18798,1934a201-0590-41af-bf40-5ddd6254d744,hate,2021-05-13 02:46:22,photo,education,negative,5
18077,18799,1934a201-0590-41af-bf40-5ddd6254d744,disgust,2021-05-23 15:41:48,photo,education,negative,0
18078,18800,1934a201-0590-41af-bf40-5ddd6254d744,like,2020-11-15 09:11:02,photo,education,positive,50
18079,18802,279fdb2b-e9ca-4531-b55f-c8fe294083cd,indifferent,2021-06-10 06:48:54,video,healthy eating,neutral,20
18080,18803,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,2020-07-03 01:46:03,video,healthy eating,positive,45
18081,18804,279fdb2b-e9ca-4531-b55f-c8fe294083cd,intrigued,2021-06-04 22:07:24,video,healthy eating,positive,45
18082,18805,279fdb2b-e9ca-4531-b55f-c8fe294083cd,heart,2021-03-02 17:11:25,video,healthy eating,positive,60
18083,18806,279fdb2b-e9ca-4531-b55f-c8fe294083cd,interested,2020-11-09 11:39:50,video,healthy eating,positive,30
18084,18807,279fdb2b-e9ca-4531-b55f-c8fe294083cd,adore,2020-11-21 01:01:33,video,healthy eating,positive,72
18085,18809,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2021-02-01 16:06:03,video,healthy eating,positive,45
18086,18810,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,2020-11-01 17:51:11,video,healthy eating,neutral,20
18087,18811,2297a93f-370d-47e7-8df3-3d464b3a0c0a,heart,2020-07-01 20:55:54,video,healthy eating,positive,60
18088,18812,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2020-09-29 01:25:16,video,healthy eating,positive,45
18089,18813,2297a93f-370d-47e7-8df3-3d464b3a0c0a,hate,2020-11-13 06:05:31,video,healthy eating,negative,5
18090,18814,2297a93f-370d-47e7-8df3-3d464b3a0c0a,indifferent,2021-03-31 19:53:21,video,healthy eating,neutral,20
18091,18815,2297a93f-370d-47e7-8df3-3d464b3a0c0a,scared,2020-12-01 15:00:54,video,healthy eating,negative,15
18092,18816,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,2020-08-30 16:56:17,video,healthy eating,negative,12
18093,18817,2297a93f-370d-47e7-8df3-3d464b3a0c0a,adore,2021-04-21 07:40:33,video,healthy eating,positive,72
18094,18818,2297a93f-370d-47e7-8df3-3d464b3a0c0a,worried,2020-07-26 06:10:55,video,healthy eating,negative,12
18095,18819,2297a93f-370d-47e7-8df3-3d464b3a0c0a,want,2020-07-21 13:56:37,video,healthy eating,positive,70
18096,18820,2297a93f-370d-47e7-8df3-3d464b3a0c0a,dislike,2021-03-17 11:11:09,video,healthy eating,negative,10
18097,18821,2297a93f-370d-47e7-8df3-3d464b3a0c0a,intrigued,2020-12-23 05:54:07,video,healthy eating,positive,45
18098,18822,2297a93f-370d-47e7-8df3-3d464b3a0c0a,super love,2021-05-31 06:39:55,video,healthy eating,positive,75
18099,18824,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2021-02-17 08:05:39,photo,education,positive,70
18100,18825,25290b06-ca05-43eb-8e54-e345a41ddba7,like,2021-01-05 23:44:30,photo,education,positive,50
18101,18826,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2021-04-07 12:51:29,photo,education,positive,70
18102,18827,25290b06-ca05-43eb-8e54-e345a41ddba7,peeking,2020-12-02 19:40:59,photo,education,neutral,35
18103,18828,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2021-01-04 10:23:41,photo,education,positive,65
18104,18829,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2021-02-02 19:33:08,photo,education,positive,60
18105,18830,25290b06-ca05-43eb-8e54-e345a41ddba7,worried,2020-07-11 07:34:22,photo,education,negative,12
18106,18831,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2020-12-14 05:58:32,photo,education,positive,30
18107,18832,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-09-13 09:55:16,photo,education,positive,75
18108,18833,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-12-01 05:49:05,photo,education,positive,75
18109,18834,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-08-21 22:56:57,photo,education,positive,65
18110,18835,25290b06-ca05-43eb-8e54-e345a41ddba7,want,2020-11-17 05:40:10,photo,education,positive,70
18111,18836,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2021-01-04 13:16:48,photo,education,positive,72
18112,18837,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2020-08-30 03:28:58,photo,education,negative,15
18113,18838,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-08-11 15:46:28,photo,education,positive,72
18114,18839,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2020-08-10 07:07:20,photo,education,positive,60
18115,18840,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2020-11-16 04:18:25,photo,education,negative,15
18116,18841,25290b06-ca05-43eb-8e54-e345a41ddba7,like,2021-05-06 19:20:56,photo,education,positive,50
18117,18842,25290b06-ca05-43eb-8e54-e345a41ddba7,scared,2021-05-12 20:19:23,photo,education,negative,15
18118,18843,25290b06-ca05-43eb-8e54-e345a41ddba7,indifferent,2020-12-16 05:15:04,photo,education,neutral,20
18119,18844,25290b06-ca05-43eb-8e54-e345a41ddba7,cherish,2020-10-11 09:38:13,photo,education,positive,70
18120,18845,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-07-13 23:15:58,photo,education,positive,72
18121,18846,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2021-04-27 18:19:15,photo,education,positive,30
18122,18847,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-10-13 05:07:27,photo,education,positive,65
18123,18848,25290b06-ca05-43eb-8e54-e345a41ddba7,interested,2020-11-30 15:25:10,photo,education,positive,30
18124,18849,25290b06-ca05-43eb-8e54-e345a41ddba7,adore,2020-11-20 13:56:49,photo,education,positive,72
18125,18850,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2021-01-11 19:06:19,photo,education,positive,75
18126,18851,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2020-08-29 06:48:45,photo,education,positive,65
18127,18852,25290b06-ca05-43eb-8e54-e345a41ddba7,heart,2021-05-26 19:07:19,photo,education,positive,60
18128,18853,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,2020-07-30 13:12:49,photo,education,negative,5
18129,18854,25290b06-ca05-43eb-8e54-e345a41ddba7,love,2021-04-11 16:15:27,photo,education,positive,65
18130,18855,25290b06-ca05-43eb-8e54-e345a41ddba7,super love,2020-08-10 18:01:52,photo,education,positive,75
18131,18856,25290b06-ca05-43eb-8e54-e345a41ddba7,hate,2020-07-03 22:48:48,photo,education,negative,5
18132,18857,25290b06-ca05-43eb-8e54-e345a41ddba7,intrigued,2020-08-17 12:27:20,photo,education,positive,45
18133,18859,0411a1da-97e1-44b6-945d-06b4682ba802,super love,2021-05-10 22:13:11,audio,technology,positive,75
18134,18860,0411a1da-97e1-44b6-945d-06b4682ba802,hate,2021-02-18 21:25:35,audio,technology,negative,5
18135,18861,0411a1da-97e1-44b6-945d-06b4682ba802,interested,2020-10-03 12:48:25,audio,technology,positive,30
18136,18862,0411a1da-97e1-44b6-945d-06b4682ba802,hate,2021-04-21 17:54:36,audio,technology,negative,5
18137,18863,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-06-09 08:55:41,audio,technology,positive,65
18138,18864,0411a1da-97e1-44b6-945d-06b4682ba802,super love,2020-09-17 22:20:42,audio,technology,positive,75
18139,18865,0411a1da-97e1-44b6-945d-06b4682ba802,want,2020-11-26 23:38:56,audio,technology,positive,70
18140,18866,0411a1da-97e1-44b6-945d-06b4682ba802,like,2021-03-01 08:33:51,audio,technology,positive,50
18141,18867,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,2021-03-23 09:03:37,audio,technology,neutral,20
18142,18868,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2021-04-10 09:25:47,audio,technology,positive,72
18143,18869,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-02-11 12:31:23,audio,technology,positive,65
18144,18870,0411a1da-97e1-44b6-945d-06b4682ba802,indifferent,2020-11-07 14:24:52,audio,technology,neutral,20
18145,18871,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2021-05-24 15:11:00,audio,technology,positive,72
18146,18872,0411a1da-97e1-44b6-945d-06b4682ba802,intrigued,2021-04-19 01:50:50,audio,technology,positive,45
18147,18873,0411a1da-97e1-44b6-945d-06b4682ba802,worried,2020-06-29 22:24:40,audio,technology,negative,12
18148,18874,0411a1da-97e1-44b6-945d-06b4682ba802,want,2021-03-28 14:36:46,audio,technology,positive,70
18149,18875,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,2021-05-21 13:36:49,audio,technology,negative,10
18150,18876,0411a1da-97e1-44b6-945d-06b4682ba802,like,2021-03-18 19:58:22,audio,technology,positive,50
18151,18877,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2020-11-23 09:13:34,audio,technology,positive,72
18152,18878,0411a1da-97e1-44b6-945d-06b4682ba802,adore,2020-08-17 17:08:26,audio,technology,positive,72
18153,18879,0411a1da-97e1-44b6-945d-06b4682ba802,heart,2020-11-15 04:18:54,audio,technology,positive,60
18154,18880,0411a1da-97e1-44b6-945d-06b4682ba802,want,2021-01-27 22:37:51,audio,technology,positive,70
18155,18881,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-06-05 10:13:44,audio,technology,positive,65
18156,18882,0411a1da-97e1-44b6-945d-06b4682ba802,dislike,2021-05-25 13:38:57,audio,technology,negative,10
18157,18883,0411a1da-97e1-44b6-945d-06b4682ba802,worried,2021-02-01 10:00:38,audio,technology,negative,12
18158,18884,0411a1da-97e1-44b6-945d-06b4682ba802,love,2021-02-25 12:14:12,audio,technology,positive,65
18159,18885,0411a1da-97e1-44b6-945d-06b4682ba802,interested,2020-07-22 15:07:47,audio,technology,positive,30
